vol_id,vol_name,vol_description,vol_created_at,vol_updated_at,vol_sharing_level,vol_short_name,user_id,user_prename,user_sortname,user_affiliation
1042,The impact factor in infant development: Falling like a baby,"What is the role of errors in infants’ acquisition of basic skills (e.g., walking) that require immense amounts of practice and input to become flexible and generative? We used infant falling as a model system to examine the impact of errors in infant development. We examined the severity of falls from parent reports of infants’ previous fall histories and a large video corpus (N = 563 falls) contributed by 138 13-, 15-, and 19-month-old infants during spontaneous activity in a laboratory playroom. Typical infant falls were low impact events: Only 21% of infants incurred a memorable fall at home, and during free play in the laboratory, infants rarely fussed, caregivers rarely showed signs of concern, and infants were back at play within a few seconds. Fall impact was consistently low across development and in various scenarios, including falling from small elevations. Impact forces were mitigated by infants’ small body size, effective reactive behaviors, and ability to arrest the fall to avoid head and torso impact. Infants showed little evidence that falling impacts learning: They were not deterred from walking, or from interacting with the objects and locations implicated in their falls. We speculate that a system that discounts the impact of errors in early stages of development encourages infants to keep practicing basic skills such as walking to the point of mastery.",2020-01-14T15:52:20.533001Z,2025-03-05T16:35:14.373403Z,public,FallingSeverity,5,Karen,Adolph,New York University
1049,PLAYProject_TEST,Test volume for PLAY Databrary API development,2020-01-28T01:43:02.254173Z,2025-09-23T11:11:49.433021Z,private,,5,Karen,Adolph,New York University
1073,PLAYproject_TESTY,Test volume for PLAY workflow automation,2020-03-04T16:21:37.413434Z,2020-03-04T16:21:37.413434Z,private,PLAYproject_TESTY,5,Karen,Adolph,New York University
1075,Action Planning Study: Longitudinal,Videos of infants performing 6 tool-use tasks. Data collected by Rachel Keen.,2020-03-06T15:36:28.601058Z,2020-03-06T15:36:28.601058Z,private,NA,5,Karen,Adolph,New York University
1078,Cochlear Implant Holiday Party,Recording of Action Lab Holiday Party,2020-03-11T13:30:01.627835Z,2020-03-11T13:30:01.627835Z,private,NA,5,Karen,Adolph,New York University
1105,Practice makes perfect? Why babies (still) err as skill improves,"A common assumption about skill acquisition is ""practice makes perfect""—practice leads to improvements, so errors decrease. However, infant skill acquisition appears to belie this assumption. In the case of infants learning to crawl or walk, skill improves with practice (e.g., speed increases with crawling or walking experience), but errors (i.e., fall rate) do not always decrease with practice. Three studies (N = 168, 10-23 months of age, 83 girls and 85 boys) revealed that the relation between fall rate and crawling or walking experience depends on which actions infants choose to express, which in turn depends on the environment. Across studies, falls due to old actions (e.g., crawling on floor) decreased with crawling or walking experience. However, in a lab playground equipped with stairs, slide, and climbing platforms (Study 1), infants engaged in new actions that caused new types of falls (e.g., crawlers trying to stand, walkers trying to climb stairs), such that overall fall rate remained consistently high across months of experience. In contrast, in the home environment with no stairs (Study 2) and in an empty lab room (Study 3), walkers incurred fewer new types of falls; consequently, fall rate decreased with walking experience. Likely, a similar process holds for acquisition of other behaviors: In environments that invite new challenges, infants spontaneously rise to the challenge, causing new types of errors to emerge even as old types of errors decrease. More generally, practice indeed makes perfect, but errors only decrease when learners stop trying new things.",2020-04-02T16:31:00.891398Z,2026-01-08T12:48:44.053826Z,public,FallCause,5,Karen,Adolph,New York University
1108,Children’s Use of Everyday Artifacts: Learning the Hidden Affordance of Zipping,"The everyday world is populated with artifacts that require specific motor actions to use objects as their designers intended. But researchers know little about how children learn to use everyday artifacts. We encouraged 44 12- to 60-month-old children to unzip a transparent pouch to retrieve a small toy during a single 60-second trial. Although unzipping a pouch may seem simple, it is not. Preliminary kinematic data from 6 adults showed that unzipping requires a set of precise role-differentiated bimanual actions—one hand must stabilize the pouch below the slider while the other hand applies a pulling force on the tab opposite to the first hand and parallel to the direction of the teeth. The tolerance limits for applying the forces are relatively narrow (stabilizing the pouch within 4 cm of the slider while pulling the tab within 63° of the zipper teeth). Children showed an age-related developmental progression for the unzipping action. The youngest children did not display the designed pulling action, older children pulled the tab but applied forces outside the tolerance limits (failed to stabilize the pouch in the correct location, pulled in the wrong direction), and only the oldest children successfully implemented the designed action. Findings highlight the motor requirements in children’s discovery and implementation of the hidden affordances of everyday artifacts.",2020-04-03T00:24:44.332790Z,2025-03-05T16:35:16.517507Z,public,Hidden Affordances of Zipping,5,Karen,Adolph,New York University
1109,How infants learn (to walk): Transitions are a fundamental component of practice,"Subset of video data drawn from parent volume (https://nyu.databrary.org/volume/563) of 13-, 18-, 23-month-old walking infants during natural activity in the home with caregivers. Parent volume had X mother-infant dyads with 4 hrs of video per dyad, 2 hours on each of 2 days. This study used a subsample of 12 babies per age group with 2 hours of video per dyad, 1 hour of video of each of 2 days. Coding spreadsheets, coding manuals, scripts, analysis... are specific to this study.

Learning to walk—like learning any motor skill—requires practice. But what are the critical components of infants’ natural practice regimen? Traditionally, researchers focus on practicing the target behavior (e.g., days since walk onset, number of steps/hr). However, what makes skills truly functional is the ability to enter the task space (here, transitions from non-upright to upright postures), produce and pause the target behavior (transitions between standing and walking), and use the behavior in varied contexts (e.g., walking from one surface to another or from one place to another). Thus, we expanded the concept of practice to include moment-to-moment, self-generated transitions that require rapid adaptations to ever-changing affordances. During two hours of spontaneous activity at home, infants (13-, 18-, and 23-month-olds, N = 12 per age; half girls, half boys; 72% White, 28% Black, Asian, or mixed race; 83% non-Hispanic, 17% Hispanic; 94.4% college educated; living in urban city) generated immense numbers of transitions/hr (total M = 642, range = 153-1179). Infants accumulated such large numbers of transitions for three reasons: (1) Infants continually pushed their limits; (2) bouts of walking, standing, sitting, and crawling were frequent (e.g., M = 206.2 walking bouts/hr) but brief in duration (e.g., M = 2.1 s per bout of walking); and (3) infants repeatedly revisited surfaces and places, regardless of home size and layout. We suggest that transitions are a unique form of variability that promotes skill acquisition via practice, adapting ongoing behaviors to variations in posture, tasks, and features of the environment.

Projects using video data from the parent volume include:
- How infants learn (to walk): Transitions are a fundamental component of practice (databrary.org/volume/1109)
- Infant Exuberant Object Play at Home: Immense Amounts of Time-distributed, Variable Practice (databrary.org/volume/1118)
- Joint Engagement in the Home Environment is Frequent, Multi-modal, Timely, and Structured (databrary.org/volume/1178)
- From Play to Language: Infants’ Actions on Objects Cascade to Word Learning (databrary.org/volume/1358)
- Moving language: Mothers’ verbs correspond to infants’ real-time locomotion (databrary.org/volume/1322)
- Discovery and Learning through Play at Home (databrary.org/volume/1136)
- Math Talk to Infants During Everyday Home Activities: Contextual Cues to Words About Number, Space, and Magnitude (databrary.org/volume/1571)
- Infants’ object interactions are long and complex during everyday joint engagement (databrary.org/volume/1223)
- Infants’ home auditory environment: Backgrounds sounds shape language interactions (databrary.org/volume/1504)
- Mothers talk about infants’ actions: Verbs correspond to infants’ real-time behavior (databrary.org/volume/1144)",2020-04-03T00:44:27.564908Z,2025-06-25T18:33:17.862689Z,public,LEGO Locomotion,5,Karen,Adolph,New York University
1116,Real-time Assembly of Coordination Patterns in Infants,"Flexibility and generativity are fundamental aspects of functional behavior that begin in infancy and improve with experience. How do infants learn to tailor their real-time solutions to variations in local conditions? On a nativist view, the developmental process begins with innate prescribed solutions and experience elaborates on those solutions to suit variations in the body and the environment.On an emergentist view, infants begin by generating a variety of strategies indiscriminately and experience teaches them to select solutions tailored to the current relations between their body and the environment. To disentangle these accounts, we observed coordination patterns in 11-month-old pre-walking infants with a range of cruising (moving sideways in an upright posture while holding onto a support) and crawling experience as they cruised over variable distances between two handrails they held for support. We identified infants’ coordination patterns using a novel combination of computer-vision, machine-learning, and time-series analyses. As predicted by the emergentist view, the least experienced infants generated multiple coordination patterns inconsistently regardless of body size and handrail distance, whereas the most experienced infants tailored their coordination patterns to body-environment relations and switched solutions only when necessary. Moreover, the beneficial effects of experience were specific to cruising and not crawling, although both skills involve anti-phase coordination among the four limbs. Thus, findings support an emergentist view and suggest that everyday experience with the target skill may promote “learning to learn,” where infants learn to assemble the appropriate solution for new problems on the fly.",2020-04-14T11:17:56.771447Z,2025-03-05T16:35:16.926986Z,public,Cruising,5,Karen,Adolph,New York University
1118,"Infant exuberant object play at home: Immense amounts of time-distributed, variable practice","Subset of data drawn from parent volume (https://nyu.databrary.org/volume/563) of 13-month-old crawling infants and 13-, 18-, 23-month-old walking infants during natural activity in the home with caregivers.

Object play yields enormous benefits for infant development. However, little is known about natural play at home where most object interactions occur. We conducted frame-by-frame video analyses of spontaneous activity in two 2-hour home visits with 13-month-old crawling infants and 13-, 18-, and 23-month-old walking infants (N=40; 21 boys; 75% White). Regardless of age, for every infant and time scale, across 10,015 object bouts, object interactions were short (median=9.8s) and varied (transitions among dozens of toys and non-toys) but consumed most of infants’ time. We suggest that infant exuberant object play—immense amounts of brief, time-distributed, variable interactions with objects—may be conducive to learning object properties and functions, motor skill acquisition, and growth in cognitive, social and language domains.

Video data for this project were drawn from the parent volume at https://nyu.databrary.org/volume/563.

Other projects using video data from the parent volume include:
- Infant Exuberant Object Play at Home: Immense Amounts of Time-distributed, Variable Practice (https://nyu.databrary.org/volume/1118)
- Joint Engagement in the Home Environment is Frequent, Multi-modal, Timely, and Structured (https://nyu.databrary.org/volume/1178)
- From Play to Language: Infants’ Actions on Objects Cascade to Word Learning (https://nyu.databrary.org/volume/1358)
- Moving language: Mothers’ verbs correspond to infants’ real-time locomotion (https://nyu.databrary.org/volume/1322)
- Discovery and Learning through Play at Home (https://nyu.databrary.org/volume/1136)",2020-04-14T20:03:24.650558Z,2025-03-05T16:35:17.010745Z,public,NA,5,Karen,Adolph,New York University
1179,Making changes to the PLAY website,Swapnaa takes Kasey through the steps of making and publishing changes to the PLAY website in Rmd (and a bit of HTML and CSS) and pushing the changes to our Github repository.,2020-08-27T23:35:12.795437Z,2020-08-27T23:35:12.795437Z,private,NA,5,Karen,Adolph,New York University
1185,Pitfall or pratfall? Individual differences in infants’ learning from falling,"Do infants learn from falling? Previous work suggests they do not. In laboratory experiments, infants fall repeatedly on squishy and slippery surfaces, and in free play, infants fall repeatedly in the same fall-inducing situations. Here, we used new methods to revisit the question of learning from falling—multiple measures to test learning (regardless of whether infants avoided falling); individualized comparisons to baseline behaviors; and tests of learning within and across sessions, and over the transition from crawling to walking. We observed infants longitudinally from 10.5–15 months of age. At each session, infants were tested on squishy “foam-pit” trials interspersed with baseline trials on a rigid platform. Infants fell on their first encounter with the foam pit. On subsequent encounters, infants showed stable individual differences in their responses to the foam pit. Half of the infants (57%) were “pit-shy” and consistently avoided the foam pit. The other half (43%) were “pit-bold” and fell repeatedly across trials and sessions. However, based on multiple behavioral measures, every infant showed evidence of learning at every session. Both groups showed within-session learning and both needed a reminder about the foam pit at each new session. Pit-shy infants showed increased learning across sessions and partial transfer of learning from crawling to walking, whereas pit-bold infants showed neither. We propose that assuming a uniform demonstration of learning indexed by a single behavior (such as avoidance) can obscure individual differences in infants’ demonstration of learning and lead to erroneous interpretations of infant learning and development.",2020-09-24T14:19:39.711093Z,2025-03-05T16:35:19.901644Z,public,FallingFoamLongitudinal,5,Karen,Adolph,New York University
1273,Practice and proficiency: Factors that facilitate infant walking skill,"Infant walking skill improves with practice—crudely estimated by elapsed time since walk onset. However, despite the robust relation between elapsed time (months walking) and skill, practice is likely constrained and facilitated by infants’ home environments, sociodemographic influences, and spontaneous activity. Individual pathways are tremendously diverse in the timing of walk onset and the trajectory of improvement, and presumably, the amount and type of practice. So, what factors affect the development of walking skill? We examined the role of months walking, walk onset age, spontaneous locomotor activity, body dimensions, and environmental factors on the development of walking skill in two sociodemographically distinct samples (ns = 38 and 44) of 13-, 15-, and 19-month-old infants. Months walking best predicted how well infants walked, but environmental factors and spontaneous activity explained additional variance in walking skill. Specifically, less crowded homes, a larger percentage of time in spontaneous walking, and a smaller percentage of short walking bouts predicted more mature walking. Walk onset age differed by sample but did not affect walking skill. Findings indicate that elapsed time since walk onset remains a robust predictor of walking skill, but environmental factors and spontaneous activity also contribute to infants’ practice, thereby affecting walking skill.",2021-01-21T19:56:46.054039Z,2025-03-05T16:35:23.122693Z,public,SOM Skill,5,Karen,Adolph,New York University
1278,DARPA: Locomotion data for 3D reconstruction,"This volume is shared between OSU, UU, and NYU as part of the DARPA project (2021).
The volume SHOULD NOT be shared with other researchers.
It includes videos of infants locomote on the gaps apparatus",2021-02-03T21:36:00.213331Z,2021-02-03T21:36:00.213331Z,private,DARPA 3D Reconstruction,5,Karen,Adolph,New York University
1280,Play & Learning Across a Year (PLAY) Project - Data Release,PLAY Project small data release for exploratory analyses by the PLAY launch group members.,2021-02-09T16:41:55.235766Z,2021-02-09T16:41:55.235766Z,private,NA,5,Karen,Adolph,New York University
1286,Pilot videos of children sitting and standing for BTB,Children sitting or standing.,2021-02-25T21:26:43.866374Z,2021-02-25T21:26:43.866374Z,private,NA,5,Karen,Adolph,New York University
1312,Flexibility in Action: Development of Locomotion Under Overhead Barriers,"Behavioral flexibility—the ability to tailor motor actions to changing body-environment relations—is critical for functional movement. Navigating the everyday environment requires the ability to generate a wide repertoire of actions, select the appropriate action for the current situation, and implement it quickly and accurately. We used a new, adjustable barrier paradigm to assess flexibility of motor actions in 20 17-month-old (8 girls) and 14 13-month-old (7 girls) walking infants, and a comparative sample of 14 adults (8 women). Most participants were white, non-Hispanic, and middle class. Participants navigated under barriers normalized to their standing height (overhead, eye-, chest-, hip-, and knee-heights). Decreases in barrier height required lower postures for passage. Every participant altered their initial walking posture according to barrier height for every trial, and all but 2 13-month-olds found solutions for passage. Compared to infants, adults displayed a wider variety of strategies (squat-walking, half-kneeling, etc.), found more appropriate solutions based on barrier height (ducked at eye-height and low-crawled at knee-height), and implemented their solutions quickly (within 4 seconds) and accurately (without bumping their heads against the barrier). Infants frequently crawled even when the barrier height did not warrant a low posture, displayed multiple postural shifts prior to passage and thus took longer to go, and often bumped their heads. Infants’ improvements were more related to age than to walking experience. Thus, development of flexibility likely involves the contributions of multiple domains—motor, perception, and cognition—that facilitate strategy selection and implementation.",2021-05-10T22:25:41.822590Z,2025-03-05T16:35:24.701551Z,public,BabyOH-journal volume,5,Karen,Adolph,New York University
1364,"Developmental, Behavioral, and Environmental Determinants of Infant Dust Ingestion","This EPA-funded project (grant # 84020201-0 in response to RFA EPA-G2020-STAR-D1) adopts a unique transdisciplinary approach to yield a more detailed characterization of infant dust ingestion than previously possible. We will chart the entire pathway from behavior to dust content to transport and use mass balance modeling to tie these elements together. Our focus on developmental factors (infant motor skills) that influence mouthing behavior and infant access to dust-bearing floor surfaces and objects is highly innovative. For the first time, we will perform a systematic evaluation of specific home environment factors and practices that lead to elevated levels of individually identifiable toxicants ingestible by infants. This knowledge, in turn, will allow us to evaluate mitigation strategies to reduce infants’ exposure to harmful chemicals in dust. 

Through our process-oriented methodological framework, we will explicitly elucidate how behavioral-developmental and socio-environmental factors affect infant dust ingestion. Our mass balance model will be the first to fully capture the influence of particle size in affecting dust transport and ingestion in infant microenvironments. Our project will leverage state-of-the-art molecular characterization and chemical imaging techniques to identify emerging toxicants in indoor dust in urban and suburban U.S. homes. Novel use of video coding via Datavyu will enable efficient scoring of behavioral activities related to dust ingestion, including the frequency and duration of mouthing events and the behavioral and home environmental contexts in which they occur. Our commitment to open sharing of raw video and questionnaire data, processed data, protocols, and analysis scripts on Databrary (databrary.org) and project outcomes will support data reuse by researchers, enhance transparency and reproducibility, and increase awareness on chemicals in the home.

UPDATE BEFORE SHARING THIS VOLUME: PURDUE TEMPERATURE DATA IN FAHRENHEIT, NYU TEMPERATURE DATA IN FAHRENHEIT FOR IDS X-X, CELSIUS FOR IDS X-X.",2021-09-22T14:31:49.960062Z,2025-03-05T16:35:26.598323Z,public_overview_only,DUST EPA,5,Karen,Adolph,New York University
1365,BTB Training,Piloting and training administration of NIH Baby Toolbox motor tasks.,2021-09-29T20:04:15.983749Z,2025-03-05T16:35:26.636830Z,public_overview_only,BTB Training,5,Karen,Adolph,New York University
1371,Demo: Adult field of view,Adult wearing head-mounted eye tracker,2021-10-08T15:50:10.019569Z,2025-03-05T16:35:26.863508Z,public_overview_only,NA,5,Karen,Adolph,New York University
1379,Infants walking over both slopes and bridges in the same session,Infants walked over shallow and steep slopes (0-50 deg) and wide and narrow bridges (0-60 cm) in the same session. Novice walkers were X to X months of age and had X to X days of walking experience; experienced walkers were X to X months of age and had X to X days of walking experience. Each infant contributed X-X trials on each apparatus.,2021-11-03T15:24:39.333688Z,2025-03-05T16:35:27.192635Z,public_overview_only,Flex1,5,Karen,Adolph,New York University
1415,“Where” and “How”: Children’s Strategies for Exploring Solutions to Motor Problems in Real Time and Over Development,"Motor problem solving is frequent in everyday life—sliding a cabinet lock, pulling a zipper tab, grasping the handle of a tool, fitting an object into an aperture, and so on. However, frequently the critical areas of the object (e.g., the lock) and required actions to solve such everyday motor problems (e.g., sliding the latch to the right) are not immediately apparent to young children. So, how do children discover what to do and where to do it? We examined changes in exploration strategies in real-time and over development in 24- to 56-month-old children (n = 47) by recording how they touched a tablet screen to open a “virtual cabinet” requiring specific actions to operate the “lock.” Use of a touch screen rather than a 3D cabinet eliminated requirements of manual strength and dexterity and provided pixel-level details about the real-time sequence of touch areas and actions within each trial. Thus, we could focus on higher-level, conceptual improvements in exploration strategies. Children’s exploration of the correct lock area (where to direct their actions) and their exploration of the correct action (how to touch the screen) increased with age and across trials. Moreover, even when children did not display a consistent strategy for exploring actions, their exploration was directed, not random, and directed exploration increased with age. Our findings provide a new, cognitive perspective for research on motor problem solving in children.",2022-02-04T12:49:22.428146Z,2025-03-05T16:35:28.877326Z,public,Virtual Cabinets,5,Karen,Adolph,New York University
1436,Multi-step Planning,"Children  (2-, 4, 6-, and 8-year-olds) and adults doing a combined locomotor and manual planning task in the lab.",2022-03-11T19:30:01.943490Z,2025-03-05T16:35:29.910887Z,public_overview_only,NA,5,Karen,Adolph,New York University
1443,DELETE THIS VOLUME,Videos and recordings from data collection associated with pilot testing of the DLL-ES Inventories for the use in the Play and Learning Across a Year project,2022-03-23T16:17:43.158537Z,2022-03-23T16:17:43.158537Z,private,NA,5,Karen,Adolph,New York University
1448,Performance variability and affordance perception: Practice effects on perceptual judgments for walking versus throwing,"30 adults (21-31 years) completed two tasks: walking sideways through an adjustable doorway and throwing a beanbag through an adjustable doorway. 11 additional adults served as pilots. Each participant has a MP4 video file of their session. The materials folder contains the analysis script (saved as .rtf, but should be copied into a R script) and associated data (csv files).

Abstract: To judge whether an action is possible, people must perceive “affordances”—the fit between features of the environment and aspects of their own bodies and motor skills that make the action possible or not. But for some actions, performance is inherently variable. That is, people cannot consistently perform the same action under the same environmental conditions with the same level of success. Decades of research show that practice performing an action improves perception of affordances. However, prior work did not address whether practice with more versus less variable actions is equally effective at improving perceptual judgments. Thirty adults judged affordances for walking versus throwing a beanbag through narrow doorways before and after 75 practice trials walking and throwing beanbags through doorways of different widths. We fit a “success” function through each participant’s practice data in each task and calculated performance variability as the slope of the function. Performance for throwing was uniformly more variable than for walking. Accordingly, absolute judgment error was larger for throwing than walking at both pretest and posttest. However, absolute error reduced proportionally in both tasks with practice, suggesting that practice improves perceptual judgments equally well for more and less variable actions. Moreover, individual differences in variability in performance were unrelated to absolute, constant, and variable error in perceptual judgments. Overall, results indicate that practice is beneficial for calibrating perceptual judgments, even when practice provides mixed feedback about success under the same environmental conditions.",2022-04-08T20:08:22.317312Z,2025-03-05T16:35:30.305456Z,public_overview_only,JingleAps,5,Karen,Adolph,New York University
1488,Estimating the rate of behavior: Optimal combination of sample size and observation duration,"Estimating the rate of behavior is essential to infancy research. To do so, researchers must observe some infant(s) for some duration of time. Due to limited resources and the practicalities of data collection, researchers must decide whether to include more infants in the sample (perhaps to increase sample size or diversity) or to increase the observation duration for each infant (juggling infant compliance and researchers’ time). Which strategy best captures the true rate of behavior—more infants or longer observations? That is, with a fixed total observation time (say, 6 hours), what is the optimal combination of the number of infants and observation duration per infant (e.g., observe 30 infants for 10 minutes each or 15 infants for 20 minutes each)? In this volume, we shared the simulation program to test how systematic variations in sample size and observation duration affects estimates of the rate of behavior. The program will determine an ""optimal strategy"" for the particular behavior of interest.

Danyang Han is currently working on improving the program to make it better adapt to various needs. Danyang will also create a tutorial for the simulation program soon. If you are interested to use the program to find the optimal strategy for your behavioral data, please check back in a few days or email Danyang at danyang.han@nyu.edu and she will send you the simulation program once it is updated. Danyang is always more than happy to schedule Zoom meetings if you have any questions.",2022-07-07T21:46:13.001367Z,2025-03-05T16:35:32.499136Z,public_overview_only,NA,5,Karen,Adolph,New York University
1526,Using computer vision to assess motor planning in the development of object manipulation,"The development of role-differentiated bi-manual planning in children (2-, 4-, 6-, 8-year-olds) and adults while building towers with interlocking Duplo bricks.",2022-10-13T23:02:02.960977Z,2025-03-05T16:35:34.607502Z,public_overview_only,Tower Study,5,Karen,Adolph,New York University
1552,Walking and Falling: Using Robot Simulations to Model the Role of Errors in Infant Walking,"What is the optimal penalty for errors in infant skill learning? Behavioral analyses indicate that errors are frequent but trivial as infants acquire foundational skills. In learning to walk, for example, falling is commonplace but appears to incur only a negligible penalty. Behavioral data, however, cannot reveal whether a low penalty for falling is beneficial for learning to walk. Here, we used a simulated bipedal robot as an embodied model to test the optimal penalty for errors in learning to walk. We trained the robot to walk using 12,500 independent simulations on walking paths produced by infants during free play and systematically varied the penalty for falling—a level of precision, control, and magnitude impossible with real infants. When trained with lower penalties for falling, the robot learned to walk farther and better when tested on familiar, trained paths and better generalized learning to novel, untrained paths. Indeed, zero penalty for errors led to the best performance for both learning and generalization. Moreover, these beneficial effects of a low penalty were stronger for generalization than for learning. Robot simulations corroborate prior behavioral data, and suggest that a low penalty for errors helps infants learn foundational skills (e.g., walking, talking, and social interactions) that require immense flexibility, creativity, and adaptability.",2022-12-08T21:30:09.510262Z,2025-03-05T16:35:35.725463Z,public,NA,5,Karen,Adolph,New York University
1567,How Mothers Help Children Learn to Use Everyday Objects,"Children must learn specific motor actions to use everyday objects as their designers intended. However, many designed actions are not obvious and are difficult to implement. Previous work identified a developmental progression in learning designed actions––from exploration, to display of the designed action, to successful implementation. Presumably, caregivers help children to discover and implement designed actions. Mothers of 12- to 36-month-olds taught their children to open containers with twist-off or pull-off lids. Mothers’ manual and verbal input aligned with the developmental progression and with children’s actions in the moment, pointing to the important role of social information in helping children learn to use objects for activities of daily living. However, mothers sometimes “over-helped”: They implemented the actions for children instead of teaching children to do it for themselves, likely because details of the action are hard to see and child-appropriate words are insufficient to instruct children what to do.",2023-02-15T18:40:47.441605Z,2025-03-05T16:35:36.371351Z,public,Containers Scaffolding,5,Karen,Adolph,New York University
1570,Databrary Security Testbed,Testing volume for NYU to conduct testing operations; sample uploads are for testing only,2023-02-28T19:33:54.249985Z,2025-12-17T19:43:55.625249Z,public_overview_only,Databrary Security Test,5,Karen,Adolph,New York University
1621,Toy kitchen play data,Toy kitchen play data,2023-06-30T07:43:00.105494Z,2025-03-05T16:35:39.748558Z,public_overview_only,toy-kitchen-play-data,5,Karen,Adolph,New York University
1655,Learning to Walk over Varied Terrains in a Simulated Vision-Based Bipedal Robot,"This volume contains training videos of how a simulated vision-based bipedal robot, Cassie, learn to walk over varied terrains.",2023-10-12T21:39:29.221923Z,2025-03-05T16:35:41.347390Z,public_overview_only,CassieWalking,5,Karen,Adolph,New York University
1660,The development of gait and mobility: Form and function in infant locomotion,"Abstract: The development of locomotion can be described by its form (i.e., gait) and its function (i.e., mobility). Both aspects of locomotion improve with experience. Traditional treatises on infant locomotion focus on form by describing an orderly progression of postural and locomotor milestones en route to characteristic patterns of crawling and walking gait. We provide a traditional treatment of gait by describing developmental antecedents of and improvements in characteristic gait patterns, but we highlight important misconceptions inherent in the notion of “milestones.” Most critically, we argue that the prevailing focus on gait and milestones fails to capture the true essence of locomotion—functional mobility to engage with the world. Thus, we also describe the development of mobility, including the use of mobility aids for support and propulsion. We illustrate how infants find individual solutions for mobility and how the ability to move cascades into other domains of development. Finally, we show how an integration of gait and mobility provides insights into the psychological processes that make locomotion functional.",2023-10-25T21:40:44.099726Z,2025-03-05T16:35:41.630371Z,public,WIREs Mobility,5,Karen,Adolph,New York University
1684,"Infants’ Developing Environment: Integration of Computer Vision and Human Annotation to Quantify Where Infants Go, What They Touch, and What They See",Infants (2-18 months of age) played independently for 10 minutes and with their caregivers for 10 minutes in a lab playroom. The dataset is recorded from eight 3rd-person camera views. Some sessions are longitudinal.,2024-01-07T15:38:39.414291Z,2025-03-05T16:35:42.798030Z,public,Dev Ev ICDL,5,Karen,Adolph,New York University
1685,Infant gait modifications: Integration of computer vision with human annotation provides accurate step classification and location as infants navigate varied terrain,"This folder contains an exemplar video of one experienced infant (32 weeks of walking) walking on slopes (8° and 24°) and bridges (52 cm and 20 cm). The video player (top window) displays 4 camera views, with the time of the video and frame number displayed on top. The infants’ feet are shown bounded by colored foot detection boxes (blue for left foot, red for right foot). Detection boxes can be corrected in the interface as needed. The top-down visualization (bottom window) shows user-inserted steps in the top panel. A blue or red vertical line flashes to visually mark the timing of the step. The bottom panel of the top-down visualization shows the location of the foot in every frame (current frame in color, previous frames in black). 

ABSTRACT: Functional locomotion requires perception of affordances—the fit between body and environment that makes particular actions possible. To cope with changing affordances while walking over varied terrain, walkers must modify their steps as they approach and navigate each ground surface. Newly walking infants have the physical wherewithal to modify their gait by slowing down and taking shorter steps, but they do not do so systematically or prospectively. To test how gait modifications develop, we video recorded new and experienced infant walkers as they approached and crossed slopes and bridges. The long-term aim is to measure whether, when, and how infants modify their gait (relative to slope degree and bridge width, the location of the obstacle in space, and typical gait on flat, wide surfaces). Useful data require high precision in classifying steps and identifying the 3D location of infants’ feet at each moment (despite the idiosyncrasies of infant movements and frequent occlusion and motion blur)—requirements beyond the capabilities of human annotation or computer vision alone. Thus, we built an integrated human-machine system to identify each step and its XYZ coordinates as infants approached and crossed the obstacles. We capitalized on the ability of human annotators to classify infants’ movements into steps and of computer vision to identify the 3D coordinates of the feet in each video frame. We demonstrate the feasibility of this integrated, human-machine system to investigate the development of prospective infant gait modifications.",2024-01-07T18:00:15.795012Z,2025-03-05T16:35:42.872002Z,public_overview_only,ICDL Gait Mod,5,Karen,Adolph,New York University
1688,Adapting to changes in the body and environment,"This study investigates the different ways infants (AGES: TBD) adapt to changes either in the environment or on their bodies. Different motor-perceptual cascades are initiated depending on the challenges posed. This study aims to isolate differences in infants behaviors depending on the environmental and/or bodily changes of each condition, and we accomplish this by differentially manipulating slope (environmental change) and wedged (bodily change) conditions. On some trials infants are tasked with walking across a shallow 10˚slope while wearing flat shoes, and on other trials infants walk across a flat slope while wearing 10˚ wedged shoes. During trials of increased difficulty, infants walk across 10˚ slopes while wearing 10˚ wedged shoes, or they walk across 20˚ slopes while wearing flat shoes. 

A second study is also conducted during the same session. This study investigates how both infants and caregivers change their walking patterns depending on obstacles ahead laid out on a pressure sensitive gait carpet. In a previous freeplay study (DATABRARY VOLUME:XXXX), we noticed that newly walking infants rarely modified how they walked when approaching toys on the ground and constantly knocked into objects on the floor. However, as one may expect, caregivers rarely (if ever) kicked or stumbled over toys and other objects. To disseminate that finding, we are conducting a controlled experimental paradigm and directly measure how infants navigate through different obstacle ridden paths. The obstacles (soft, low to the ground pool noodles) either stretch entirely across the gait carpet, or they stretch partially across the gait carpet.",2024-01-25T18:15:45.611612Z,2025-03-05T16:35:42.971643Z,public_overview_only,SlopeWedge/BadNoodle,5,Karen,Adolph,New York University
